Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year,Total Attendance,Total_Attendances,Total_Over4hrs,Over4hr_Percentage,Total_Emergency,Emergency_Rate,Waited_12hr_Rate,Log_Total_Attendances,Prediction
MSitAE-DECEMBER-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5192,0,0,0,0,0,180,0,0,0,0,0,0,0,1,0,233,2025.0,5192,5192,180,3.4668721109399074,1,0.0001926040061633282,0.0,8.555066843844319,2.455479615643515
MSitAE-DECEMBER-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12939,0,0,586,0,0,4733,0,0,119,0,0,380,414,2955,0,0,2700,2025.0,12939,12939,4733,36.57933379704769,2955,0.22837931833990263,0.031996290285184324,9.468078568054892,31.76796673530722
MSitAE-DECEMBER-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,12321,0,0,0,0,0,4741,0,0,0,0,0,573,727,2962,0,0,889,2025.0,12321,12321,4741,38.47901956010064,2962,0.24040256472688906,0.05900495089684279,9.419141561574516,33.815834280446516
MSitAE-DECEMBER-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7676,0,0,0,0,0,116,0,0,0,0,0,0,0,1,40,2025.0,7676,7676,116,1.5112037519541428,1,0.00013027618551328816,0.0,8.945984124827898,1.819874909729501
MSitAE-DECEMBER-2025,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2752,0,0,0,0,0,31,0,0,0,0,0,0,0,1,134,2025.0,2752,2752,31,1.126453488372093,1,0.0003633720930232558,0.0,7.920446505142607,2.9367091577866575
MSitAE-DECEMBER-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13436,0,0,0,0,0,422,0,0,0,0,0,0,0,0,48,2025.0,13436,13436,422,3.1408157189639776,0,0.0,0.0,9.50576737487541,2.451203829033416
MSitAE-DECEMBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13727,0,4602,0,0,0,7261,0,84,0,0,0,1189,1035,3428,0,0,779,2025.0,18329,18329,7345,40.073108189208355,3428,0.18702602433302418,0.056467892410933494,9.816294340833752,33.00721025955298
MSitAE-DECEMBER-2025,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16288,106,6307,124,0,101,6350,0,360,0,0,0,2001,315,3552,0,151,941,2025.0,22701,22701,6710,29.558169243645654,3703,0.16312056737588654,0.013876040703052728,10.030208305315284,33.245803869292395
MSitAE-DECEMBER-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6947,0,0,1641,0,0,346,0,0,42,0,0,0,0,0,0,2025.0,6947,6947,346,4.980567151288326,0,0.0,0.0,8.846209127360996,2.111589772194035
MSitAE-DECEMBER-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,1787,1787,0,0.0,0,0.0,0.0,7.488852955733459,0.8086151550057692
MSitAE-DECEMBER-2025,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2224,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2025.0,2224,2224,4,0.1798561151079137,0,0.0,0.0,7.707512194600341,2.61232150357945
MSitAE-DECEMBER-2025,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1706,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2025.0,1706,1706,41,2.4032825322391558,0,0.0,0.0,7.442492722794441,0.7851386495792149
MSitAE-DECEMBER-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14438,0,4035,0,0,0,6298,0,0,0,0,0,1095,395,4387,1,0,2396,2025.0,18473,18473,6298,34.09300059546365,4388,0.2375358631516267,0.021382558328371135,9.824119617152556,31.335985517543126
MSitAE-DECEMBER-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5866,239,0,491,0,0,2195,0,0,0,0,0,517,239,1637,0,0,611,2025.0,6105,6105,2195,35.95413595413595,1637,0.2681408681408681,0.03914823914823915,8.717027173294824,36.5474759374857
MSitAE-DECEMBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4907,0,554,230,0,17,587,0,5,26,0,0,13,0,1149,0,0,81,2025.0,5461,5461,592,10.840505401941037,1149,0.2104010254532137,0.0,8.60557030203365,20.259455122662963
MSitAE-DECEMBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6695,0,10467,0,0,0,3210,0,603,0,0,0,529,581,2520,0,50,1352,2025.0,17162,17162,3813,22.21769024589209,2570,0.14974944645146254,0.03385386318610885,9.750511182936638,30.373732405984512
MSitAE-DECEMBER-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11950,0,3914,1492,0,80,5412,0,4,619,0,0,876,272,3286,0,0,1952,2025.0,15864,15864,5416,34.14019162884519,3286,0.20713565305093293,0.01714573877962683,9.671870704017296,31.241604879824244
MSitAE-DECEMBER-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13592,0,5317,0,0,0,4565,0,0,0,0,0,311,691,1201,0,0,129,2025.0,18909,18909,4565,24.14194299011053,1201,0.0635147284361944,0.03654344492040827,9.847446161652503,29.614653634938172
MSitAE-DECEMBER-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8104,0,346,2,0,0,2015,0,0,0,0,0,396,49,1896,0,0,560,2025.0,8450,8450,2015,23.846153846153847,1896,0.22437869822485207,0.0057988165680473375,9.042040056544483,27.303665816773023
MSitAE-DECEMBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,10941,1339,7633,111,2,815,4264,17,516,17,0,3,883,530,2751,0,32,4140,2025.0,19913,19913,4797,24.08979058906242,2783,0.13975794706975342,0.02661577863707126,9.89917828094803,29.39223798219578
MSitAE-DECEMBER-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19984,0,6701,634,0,0,5683,0,240,0,0,0,922,51,2885,0,0,332,2025.0,26685,26685,5923,22.19599025669852,2885,0.10811317219411655,0.0019111860595840359,10.191894362302365,22.240610210775877
MSitAE-DECEMBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8104,0,2529,0,0,599,2415,0,0,0,0,0,492,181,1957,0,0,301,2025.0,10633,10633,2415,22.71231073074391,1957,0.18404965672905108,0.017022477193642433,9.271811694064283,31.930268462158914
MSitAE-DECEMBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17518,641,11111,82,0,449,7234,0,573,28,0,0,1349,809,3810,0,0,1271,2025.0,29270,29270,7807,26.672360778954562,3810,0.1301674069012641,0.027639221045439016,10.284352543776059,34.85914398579814
MSitAE-DECEMBER-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13329,0,0,423,0,0,3677,0,0,0,0,0,379,128,1456,0,0,276,2025.0,13329,13329,3677,27.58646560132043,1456,0.10923550153799985,0.009603121014329656,9.497772413172754,28.791574062467156
MSitAE-DECEMBER-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7786,0,9002,0,0,2499,3671,0,442,0,0,39,327,11,2491,0,355,2302,2025.0,16788,16788,4113,24.499642601858472,2846,0.16952585179890398,0.0006552299261377174,9.728479189036397,21.035770661081923
MSitAE-DECEMBER-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8766,0,2567,130,0,1877,3818,0,73,28,0,39,736,609,3116,0,27,893,2025.0,11333,11333,3891,34.333362745963115,3143,0.27733168622606547,0.053736874613959235,9.335562336729565,33.75656432631817
MSitAE-DECEMBER-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10764,0,2805,0,0,0,6049,0,458,0,0,0,497,1429,3594,0,174,2066,2025.0,13569,13569,6507,47.95489719212912,3768,0.277691797479549,0.1053135824305402,9.515616752828915,36.633695620085206
MSitAE-DECEMBER-2025,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1033,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2025.0,1033,1033,11,1.0648596321393997,0,0.0,0.0,6.9411900550683745,0.7610793096612869
MSitAE-DECEMBER-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3401,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,2025.0,3401,3401,324,9.526609820640989,0,0.0,0.0,8.132118772955806,3.5016238250515
MSitAE-DECEMBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27283,1370,1438,1574,0,453,11226,42,176,445,0,3,905,718,8643,27,54,1793,2025.0,30091,30091,11444,38.031305041374495,8724,0.2899205742580838,0.023860955102854676,10.312014634680112,35.24682130303337
MSitAE-DECEMBER-2025,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2515,0,0,222,0,0,9,0,0,0,0,0,0,0,0,0,2025.0,2515,2515,9,0.35785288270377735,0,0.0,0.0,7.830425617820331,3.0952229552493833
MSitAE-DECEMBER-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2627,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2025.0,2627,2627,24,0.9135896459840122,0,0.0,0.0,7.873978379604501,3.1090042235637396
MSitAE-DECEMBER-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2897,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2025.0,2897,2897,26,0.8974801518812565,0,0.0,0.0,7.971776122880628,3.127441483433498
MSitAE-DECEMBER-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3846,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,2025.0,3846,3846,525,13.650546021840873,0,0.0,0.0,8.255048902752295,3.8851728046372034
MSitAE-DECEMBER-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1526,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,2025.0,1526,1526,62,4.062909567496723,0,0.0,0.0,7.3310603052186325,0.7851386495792149
MSitAE-DECEMBER-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,3038,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,2025.0,3038,3038,212,6.978275181040158,0,0.0,0.0,8.019283792916793,3.112025685563332
MSitAE-DECEMBER-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1790,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2025.0,1790,1790,5,0.27932960893854747,0,0.0,0.0,7.490529402060711,0.8086151550057692
MSitAE-DECEMBER-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,787,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2025.0,787,787,2,0.25412960609911056,0,0.0,0.0,6.669498089857879,0.7610793096612869
MSitAE-DECEMBER-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26603,2823,10082,3748,454,791,10068,117,303,1317,25,62,3206,117,6044,122,113,460,2025.0,39508,39508,10488,26.546522223347168,6279,0.158929836995039,0.002961425534069049,10.584283773037043,25.574402902112595
MSitAE-DECEMBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11522,1174,5290,1030,0,1503,5763,11,132,503,0,29,937,4,4709,35,0,1104,2025.0,17986,17986,5906,32.83665072834427,4744,0.2637607027688202,0.0002223951962637607,9.79740455372797,26.300987645998912
MSitAE-DECEMBER-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27408,424,15206,219,2,238,9294,1,718,69,0,20,1000,1921,6272,1,110,859,2025.0,43038,43038,10013,23.265486314419814,6383,0.148310795111297,0.04463497374413309,10.669861960365004,35.479505322004755
MSitAE-DECEMBER-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1508,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2025.0,1508,1508,16,1.0610079575596816,0,0.0,0.0,7.319202458767849,0.7851386495792149
MSitAE-DECEMBER-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9994,0,3880,36,0,147,3869,0,115,6,0,0,922,620,4026,0,0,817,2025.0,13874,13874,3984,28.715583105088655,4026,0.2901830762577483,0.04468790543462592,9.537843938614635,33.915289722828575
MSitAE-DECEMBER-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11321,294,6295,0,0,0,5819,0,333,0,0,0,817,759,5070,0,0,1625,2025.0,17910,17910,6152,34.34952540480178,5070,0.2830820770519263,0.0423785594639866,9.793170328225258,33.21189838816006
MSitAE-DECEMBER-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6527,0,1335,0,0,0,2656,0,0,0,0,0,797,160,1911,0,0,419,2025.0,7862,7862,2656,33.78275248028492,1911,0.24306792164843552,0.02035105571101501,8.969923491991516,33.249479324656676
MSitAE-DECEMBER-2025,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9074,0,0,0,0,0,3932,0,0,0,0,0,874,137,2905,0,10,2112,2025.0,9074,9074,3932,43.33259863345823,2915,0.32124752038792154,0.015098082433325987,9.113278659133051,35.59311162465021
MSitAE-DECEMBER-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22507,815,11479,0,0,0,8969,0,219,0,0,0,1037,351,6766,0,0,145,2025.0,34801,34801,9188,26.40154018562685,6766,0.19441970058331656,0.010085917071348524,10.457430135375523,33.87052339330357
MSitAE-DECEMBER-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15674,1590,7339,513,0,0,7785,0,349,217,0,0,806,1111,4928,0,0,2317,2025.0,24603,24603,8134,33.06100882006259,4928,0.20030077632809007,0.04515709466325245,10.110664310328259,35.48081723953645
MSitAE-DECEMBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10977,2212,2749,1352,24,0,3714,34,0,345,0,0,347,12,2397,0,0,437,2025.0,15938,15938,3748,23.516124984314217,2397,0.15039528171665204,0.0007529175555276697,9.676524215119054,21.151561057056043
MSitAE-DECEMBER-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16397,0,15840,0,0,1057,7768,0,331,0,0,10,1088,674,3938,0,0,544,2025.0,32237,32237,8099,25.12330551850358,3938,0.12215776902317213,0.02090765269721128,10.380901159956876,33.675621057176755
MSitAE-DECEMBER-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8872,0,3615,333,0,0,2272,0,76,52,0,0,377,457,2020,0,0,571,2025.0,12487,12487,2348,18.80355569792584,2020,0.16176823896852727,0.036598061984463845,9.432523462195268,30.726211905816953
MSitAE-DECEMBER-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14115,471,8081,759,0,713,7811,0,372,383,0,38,1035,1035,4924,0,0,1235,2025.0,22667,22667,8183,36.10093969206335,4924,0.2172320995279481,0.045661093219217366,10.02870951728951,35.703577649280035
MSitAE-DECEMBER-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9775,0,6570,0,0,479,5737,0,41,0,0,3,686,871,5444,0,0,394,2025.0,16345,16345,5778,35.350260018354234,5444,0.33306821657999386,0.05328846742122973,9.701738498076075,36.93759909442197
MSitAE-DECEMBER-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15697,0,8890,72,0,472,6760,0,771,19,0,0,1315,722,3693,0,0,374,2025.0,24587,24587,7531,30.630007727660956,3693,0.15020132590393298,0.029365111644364908,10.1100137980269,35.16964993301723
MSitAE-DECEMBER-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8876,96,7009,0,0,0,5057,7,66,0,0,0,688,441,3148,0,0,1819,2025.0,15981,15981,5130,32.1006194856392,3148,0.1969839184031037,0.02759526938239159,9.679218367934409,31.66993238617863
MSitAE-DECEMBER-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12997,2301,5819,0,0,0,5550,81,187,0,0,0,52,14,1290,41,37,283,2025.0,21117,21117,5818,27.551262016384904,1368,0.06478192925131411,0.0006629729601742672,9.95788103636646,3.799427496566777
MSitAE-DECEMBER-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10601,78,3603,0,0,96,5071,0,121,0,0,0,202,6,3527,17,63,1097,2025.0,14282,14282,5192,36.35345189749335,3607,0.2525556644727629,0.0004201092283993838,9.566825297862628,25.708168955311688
MSitAE-DECEMBER-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8641,0,1678,5,0,1,3868,0,46,0,0,0,606,338,2213,0,0,478,2025.0,10319,10319,3914,37.93003197984301,2213,0.21445876538424266,0.03275511192945053,9.241839039035554,32.44182842846582
MSitAE-DECEMBER-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10580,786,2137,0,0,0,4346,26,152,0,0,0,484,774,2446,0,0,556,2025.0,13503,13503,4524,33.50366585203288,2446,0.18114493075612828,0.05732059542323928,9.510741216835738,31.90998860395842
MSitAE-DECEMBER-2025,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1163,0,0,0,0,0,5,0,0,0,0,0,0,0,3,503,2025.0,1163,1163,5,0.4299226139294927,3,0.0025795356835769563,0.0,7.059617628291383,0.7610793096612869
MSitAE-DECEMBER-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33408,333,2991,0,0,184,13755,0,40,0,0,5,3075,1269,11476,0,0,6946,2025.0,36732,36732,13795,37.55580964826309,11476,0.31242513339867145,0.034547533485788956,10.511430812581505,38.064126292867314
MSitAE-DECEMBER-2025,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19143,0,9520,1653,0,25,9888,0,128,510,0,0,1284,770,4263,0,1,1985,2025.0,28663,28663,10016,34.94400446568747,4264,0.14876321389945227,0.02686390119666469,10.26339725898479,35.8493324737015
MSitAE-DECEMBER-2025,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9074,0,0,0,0,0,3144,0,0,0,0,0,460,430,3577,0,0,2339,2025.0,9074,9074,3144,34.648446109764166,3577,0.39420321798545294,0.04738814194401587,9.113278659133051,38.98988402478779
MSitAE-DECEMBER-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,14024,0,12337,0,0,0,6794,0,331,0,0,0,597,1276,3183,0,535,446,2025.0,26361,26361,7125,27.028564925458063,3718,0.14104169037593414,0.0484048404840484,10.17967885827241,34.596444712821594
MSitAE-DECEMBER-2025,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17127,0,4295,0,0,0,6863,0,308,0,0,0,877,1081,4996,0,0,1154,2025.0,21422,21422,7171,33.47493231257586,4996,0.2332181869106526,0.05046214172346186,9.97222039021722,35.43811042891634
MSitAE-DECEMBER-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22050,1909,0,0,0,0,8067,146,0,0,0,0,1270,520,7096,6,0,3658,2025.0,23959,23959,8213,34.27939396468968,7102,0.2964230560540924,0.02170374389582203,10.084141052229386,33.711259398574796
MSitAE-DECEMBER-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18605,0,1332,935,0,130,4846,0,15,177,0,2,1010,383,1767,0,0,518,2025.0,19937,19937,4861,24.381802678437076,1767,0.08862918192305763,0.019210513116316396,9.90038273758265,26.547953128495966
MSitAE-DECEMBER-2025,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9346,0,8313,1,0,0,4818,0,107,0,0,0,527,225,2380,0,3,239,2025.0,17659,17659,4925,27.88946146440908,2383,0.1349453536440342,0.012741378333993997,9.77905747415795,29.00170535298998
MSitAE-DECEMBER-2025,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8034,0,1084,303,0,1498,3226,0,34,119,0,2,596,438,2723,0,70,1019,2025.0,9118,9118,3260,35.75345470497916,2793,0.30631717481903925,0.048036850186444394,9.118115427933665,39.38567393961549
MSitAE-DECEMBER-2025,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12838,1958,8866,0,0,257,7926,172,1309,0,0,0,196,578,4034,0,948,4370,2025.0,23662,23662,9407,39.755726481277996,4982,0.21054855887076324,0.024427351872200152,10.071667925775051,34.64644133730019
MSitAE-DECEMBER-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13823,0,10496,0,0,0,4863,0,524,0,0,0,412,1139,4344,0,103,1826,2025.0,24319,24319,5387,22.151404251819564,4447,0.18286113738229368,0.04683580739339611,10.099054336080103,35.206254540060975
MSitAE-DECEMBER-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12169,3255,6681,0,0,607,5058,45,302,0,0,0,621,0,3624,6,0,1112,2025.0,22105,22105,5405,24.45148156525673,3630,0.16421624066953178,0.0,10.0036043438709,16.2293933588683
MSitAE-DECEMBER-2025,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3330,0,0,288,0,0,31,0,0,0,0,0,0,0,0,0,2025.0,3330,3330,31,0.9309309309309309,0,0.0,0.0,8.11102783819368,3.098930801501476
MSitAE-DECEMBER-2025,AQM01,NHS ENGLAND SOUTH EAST ,FAVERSHAM MEDICAL PRACTICE MIU,0,0,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,3186,3186,0,0.0,0,0.0,0.0,8.066835314417336,3.112025685563332
MSitAE-DECEMBER-2025,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5189,0,0,2178,0,0,23,0,0,5,0,0,0,0,0,0,2025.0,5189,5189,23,0.4432453266525342,0,0.0,0.0,8.554488976159934,2.9131815129518372
MSitAE-DECEMBER-2025,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,217,0,0,2524,0,0,0,0,0,1,0,0,0,0,0,0,2025.0,217,217,0,0.0,0,0.0,0.0,5.384495062789089,0.14057975583697055
MSitAE-DECEMBER-2025,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,97,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,97,97,0,0.0,0,0.0,0.0,4.584967478670572,0.12698048945354393
MSitAE-DECEMBER-2025,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,55,0,0,412,0,0,0,0,0,1,0,0,0,0,0,0,2025.0,55,55,0,0.0,0,0.0,0.0,4.02535169073515,0.12502159554819414
MSitAE-DECEMBER-2025,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,546,0,0,2513,0,0,1,0,0,12,0,0,0,0,0,0,2025.0,546,546,1,0.18315018315018314,0,0.0,0.0,6.304448802421981,0.13498895168740094
MSitAE-DECEMBER-2025,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,55,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,2025.0,55,55,0,0.0,0,0.0,0.0,4.02535169073515,0.12502159554819414
MSitAE-DECEMBER-2025,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4274,265,1461,22,0,12,1637,0,113,5,0,0,296,162,1411,0,0,233,2025.0,6000,6000,1750,29.166666666666668,1411,0.23516666666666666,0.027,8.699681400989514,34.852287947868014
MSitAE-DECEMBER-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27713,0,7575,2,0,1,10824,0,190,0,0,0,2261,869,8686,0,96,1130,2025.0,35288,35288,11014,31.211743368850602,8782,0.24886647018816596,0.024625935162094763,10.47132657962855,35.564030917876806
