Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year
MSitAE-MAY-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3712,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2021
MSitAE-MAY-2021,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,8130,0,2141,0,0,0,1958,0,0,0,0,0,476,30,2528,0,0,111,2021
MSitAE-MAY-2021,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2243,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7174,0,0,66,0,1,1520,0,0,6,0,0,335,10,1699,0,0,374,2021
MSitAE-MAY-2021,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6855,0,814,142,0,36,1634,0,15,17,0,0,369,0,2283,0,0,708,2021
MSitAE-MAY-2021,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1095,0,0,69,0,0,9,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,3042,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1021,0,0,86,0,0,35,0,0,0,0,0,0,0,76,0,22,2021
MSitAE-MAY-2021,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,18996,0,4368,124,0,52,0,0,0,0,0,0,1847,0,3834,0,105,559,2021
MSitAE-MAY-2021,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2871,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,3998,0,0,359,0,0,651,0,0,0,0,0,103,0,1196,0,510,0,2021
MSitAE-MAY-2021,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2021
MSitAE-MAY-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4771,0,312,0,0,0,121,0,0,0,0,0,0,0,649,0,0,247,2021
MSitAE-MAY-2021,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0,0,2675,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021
MSitAE-MAY-2021,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,872,0,0,0,0,0,1,0,0,0,0,0,0,0,6,565,2021
MSitAE-MAY-2021,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5555,0,5294,0,0,878,1856,0,292,0,0,21,518,2,1607,0,0,481,2021
MSitAE-MAY-2021,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,472,0,0,590,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7119,0,3980,701,0,144,1013,0,0,41,0,0,137,2,2936,0,0,812,2021
MSitAE-MAY-2021,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,992,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15745,0,2527,0,0,0,1471,0,4,0,0,0,135,0,4691,0,0,526,2021
MSitAE-MAY-2021,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8068,0,0,397,0,0,0,0,0,0,0,0,534,0,2158,0,0,342,2021
MSitAE-MAY-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,12,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1933,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,2021
MSitAE-MAY-2021,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11670,0,16972,290,0,0,1782,0,455,32,0,0,216,4,6529,0,0,1583,2021
MSitAE-MAY-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7872,0,0,276,0,0,37,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,2211,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6426,0,0,419,0,0,1163,0,0,0,0,0,23,0,2654,0,0,517,2021
MSitAE-MAY-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2021
MSitAE-MAY-2021,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8465,0,2061,481,0,174,2050,0,52,70,0,6,295,9,2388,0,31,957,2021
MSitAE-MAY-2021,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7047,0,1941,177,0,30,2412,0,11,5,0,0,502,2,2649,0,0,849,2021
MSitAE-MAY-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11532,0,6104,586,0,0,2244,0,0,61,0,0,644,25,1606,0,0,303,2021
MSitAE-MAY-2021,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5011,0,0,0,0,0,335,0,0,0,0,0,10,0,1840,0,0,320,2021
MSitAE-MAY-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,75,0,0,2334,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9711,0,847,220,0,0,507,0,0,7,0,0,118,0,2687,0,0,450,2021
MSitAE-MAY-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,95,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,772,0,0,0,0,0,4,0,0,0,0,0,0,0,11,163,2021
MSitAE-MAY-2021,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6010,0,2022,0,0,0,620,0,3,0,0,0,100,0,1500,0,0,206,2021
MSitAE-MAY-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,20,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7003,0,419,111,0,0,0,0,0,0,0,0,148,0,1861,0,0,638,2021
MSitAE-MAY-2021,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13538,1105,1434,92,0,0,0,0,0,0,0,0,332,0,4418,8,0,2028,2021
MSitAE-MAY-2021,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15729,1647,182,742,0,0,0,0,0,0,0,0,678,5,5132,0,0,2869,2021
MSitAE-MAY-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,26,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,3833,0,0,582,0,0,415,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3245,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11518,1364,5006,0,0,596,1437,49,0,0,0,0,86,0,4007,21,7,2340,2021
MSitAE-MAY-2021,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,6224,0,0,522,0,0,16,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
MSitAE-MAY-2021,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2428,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18618,0,8694,717,0,5,5761,0,0,151,0,0,1613,0,4088,0,0,1024,2021
MSitAE-MAY-2021,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10101,0,0,327,0,0,2717,0,0,0,0,0,324,7,2501,0,0,740,2021
MSitAE-MAY-2021,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,4685,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,136,2021
MSitAE-MAY-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9541,0,1030,1078,1718,0,1654,0,0,0,0,0,149,0,3837,0,0,621,2021
MSitAE-MAY-2021,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10569,0,0,0,0,960,2134,0,0,0,0,14,112,7,1882,0,0,398,2021
MSitAE-MAY-2021,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,11239,0,5456,286,0,0,4111,0,41,60,0,0,640,0,4611,0,0,330,2021
MSitAE-MAY-2021,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9274,0,9943,51,0,0,4634,0,653,0,0,0,1220,1,3689,0,0,1069,2021
MSitAE-MAY-2021,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,9735,0,2229,647,0,279,3803,0,8,192,0,1,1072,1,4040,0,0,1239,2021
MSitAE-MAY-2021,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12930,1365,6085,358,0,419,2114,3,23,64,0,0,109,0,4262,25,0,1327,2021
MSitAE-MAY-2021,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5743,0,0,0,0,0,1102,0,0,0,0,0,0,0,948,0,0,174,2021
MSitAE-MAY-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,7112,0,8675,44,0,228,2582,0,275,9,0,7,1440,24,2631,0,379,1078,2021
MSitAE-MAY-2021,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8188,0,1467,284,0,0,1774,0,0,17,0,0,299,3,2422,0,0,709,2021
MSitAE-MAY-2021,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6061,332,7,0,0,0,1066,0,0,0,0,0,0,0,1585,0,0,523,2021
MSitAE-MAY-2021,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8382,553,2180,1305,0,337,0,0,0,0,0,0,449,0,3763,0,34,1679,2021
MSitAE-MAY-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,2021
MSitAE-MAY-2021,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8514,0,9924,0,0,0,707,0,59,0,0,0,0,0,5149,0,12,821,2021
MSitAE-MAY-2021,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3570,0,0,576,0,0,9,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13289,0,9900,406,0,947,2496,0,369,14,0,27,323,44,4793,0,0,790,2021
MSitAE-MAY-2021,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9306,0,4007,300,0,84,0,0,0,0,0,0,349,3,2921,0,38,546,2021
MSitAE-MAY-2021,G82071,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13164,0,245,0,0,161,3700,0,4,0,0,4,528,6,3519,0,0,372,2021
MSitAE-MAY-2021,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3703,0,10441,0,0,0,0,0,0,0,0,0,53,0,1439,0,501,2052,2021
MSitAE-MAY-2021,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9787,0,4268,0,0,272,1892,0,7,0,0,0,553,0,2169,0,123,2047,2021
MSitAE-MAY-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3070,0,2104,24,0,41,124,0,0,0,0,0,21,0,1158,0,0,205,2021
MSitAE-MAY-2021,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,11696,372,5485,0,0,367,3445,0,29,0,0,0,576,1,4345,1,0,1229,2021
MSitAE-MAY-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15474,0,0,0,0,0,4260,0,0,0,0,0,434,2,4060,0,0,1391,2021
MSitAE-MAY-2021,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29247,0,2509,1427,0,194,3218,0,50,80,0,2,362,1,9507,0,418,1444,2021
MSitAE-MAY-2021,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10641,0,6310,629,0,0,5018,0,0,206,0,0,800,10,3311,0,0,1683,2021
MSitAE-MAY-2021,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11406,1511,5661,2,0,364,3490,8,75,1,0,0,490,0,3028,80,14,2855,2021
MSitAE-MAY-2021,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,9076,0,0,0,0,0,168,0,0,0,0,0,0,0,2,0,2021
MSitAE-MAY-2021,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14655,1867,0,0,0,0,4227,36,0,0,0,0,1076,28,4273,7,0,645,2021
MSitAE-MAY-2021,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,9922,0,0,0,0,0,43,0,0,0,1,0,0,0,5,0,2021
MSitAE-MAY-2021,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9291,0,0,0,0,0,1424,0,0,0,0,0,264,0,1357,0,0,63,2021
MSitAE-MAY-2021,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",9419,0,4611,0,0,0,1655,0,4,0,0,0,208,0,3074,0,0,353,2021
MSitAE-MAY-2021,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7078,0,6665,0,0,670,2399,0,49,0,0,5,471,0,3444,0,0,828,2021
MSitAE-MAY-2021,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8047,0,4727,604,0,78,1359,0,8,62,0,0,87,0,1759,0,0,491,2021
MSitAE-MAY-2021,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,5122,0,0,124,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18966,295,5941,742,0,0,6925,0,0,123,0,0,813,0,5861,0,0,1969,2021
MSitAE-MAY-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6717,0,0,80,0,0,1245,0,0,0,0,0,0,0,987,0,0,261,2021
MSitAE-MAY-2021,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,6969,0,0,791,0,0,262,0,0,3,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8491,635,1787,256,0,108,1226,0,0,18,0,0,167,0,2352,0,0,1320,2021
MSitAE-MAY-2021,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5707,0,2362,226,0,136,408,0,7,12,0,1,86,0,2639,0,0,587,2021
MSitAE-MAY-2021,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8520,0,2073,430,0,0,2834,0,6,79,0,0,338,0,2646,0,0,1485,2021
MSitAE-MAY-2021,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10751,0,1759,470,0,0,1066,0,2,22,0,0,34,0,3207,0,0,329,2021
MSitAE-MAY-2021,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17152,0,9169,1041,0,0,0,0,0,0,0,0,205,0,2631,0,0,380,2021
MSitAE-MAY-2021,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14471,0,5334,249,0,105,1611,0,22,0,0,0,62,0,4884,0,243,1737,2021
MSitAE-MAY-2021,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,9028,0,1895,0,0,0,2080,0,0,0,0,0,271,0,2293,0,0,411,2021
MSitAE-MAY-2021,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4273,244,1180,313,0,0,901,0,0,57,0,0,112,0,1320,0,0,732,2021
MSitAE-MAY-2021,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33705,0,370,122,0,0,11753,0,0,19,0,0,2901,2,11638,0,0,3749,2021
MSitAE-MAY-2021,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5613,0,2646,479,0,59,1761,0,1,98,0,0,297,3,2338,0,0,1105,2021
MSitAE-MAY-2021,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,17635,1565,8786,2007,0,335,3906,23,692,188,0,3,778,12,7761,39,755,1441,2021
MSitAE-MAY-2021,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6577,0,709,322,0,368,1512,0,18,63,0,0,56,0,2321,0,8,1494,2021
MSitAE-MAY-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12898,0,3868,0,0,2544,3113,0,0,0,0,0,764,0,5478,0,0,950,2021
MSitAE-MAY-2021,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1331,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10783,0,16,205,0,265,1623,0,0,8,0,0,142,0,3956,0,0,1149,2021
MSitAE-MAY-2021,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4832,0,552,477,0,59,954,0,3,70,0,0,8,0,1205,0,0,360,2021
MSitAE-MAY-2021,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8011,0,0,689,0,0,2249,0,0,125,0,0,440,0,3460,0,0,1541,2021
MSitAE-MAY-2021,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9147,126,3729,0,0,99,0,0,0,0,0,0,412,23,2904,0,940,0,2021
MSitAE-MAY-2021,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23000,853,17047,0,0,0,5085,2,355,0,0,0,1951,4,8203,0,0,1954,2021
MSitAE-MAY-2021,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,2021
MSitAE-MAY-2021,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10010,1220,0,975,0,0,1643,114,0,113,0,0,41,0,3558,25,0,1452,2021
MSitAE-MAY-2021,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9310,0,0,362,0,0,2060,0,0,45,0,0,380,1,2946,0,0,705,2021
MSitAE-MAY-2021,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,17225,0,3282,1519,0,798,4191,0,5,65,0,0,717,0,5818,0,423,1180,2021
MSitAE-MAY-2021,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12324,647,3277,0,0,0,1907,0,0,0,0,0,82,28,3654,0,0,1117,2021
MSitAE-MAY-2021,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1593,0,0,0,0,0,11,0,0,0,0,0,0,0,35,0,2021
MSitAE-MAY-2021,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12593,240,376,1369,0,0,1290,0,0,67,0,0,833,1,2196,9,0,108,2021
MSitAE-MAY-2021,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12349,0,4664,610,0,61,3835,0,1,67,0,0,980,6,3353,0,0,1131,2021
MSitAE-MAY-2021,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11265,1897,0,485,0,0,1856,14,0,0,0,0,125,0,2958,0,0,702,2021
MSitAE-MAY-2021,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11253,3569,7682,0,0,0,0,0,0,0,0,0,602,15,2887,1,0,1001,2021
MSitAE-MAY-2021,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6899,0,0,209,0,0,940,0,0,6,0,0,42,0,2043,0,0,731,2021
